Step,f0,f1,f2,s0,s1
0,2,2,2,2,2
1,3,1,3,1,2
2,3,0,3,1,1
3,3,0,2,1,1
4,2,0,1,1,1
5,1,0,2,1,1
6,2,0,1,1,0
7,1,0,2,1,0
8,2,2,3,1,2
9,3,3,2,1,2
10,2,4,1,1,1
11,1,4,2,0,1
12,2,4,2,2,0
13,2,4,3,2,0
14,1,4,4,2,0
15,2,4,4,2,2
