Step,f0,f1,f2,s0,s1
0,2,2,2,2,2
1,3,1,3,2,2
2,3,0,4,2,2
3,2,0,4,2,2
4,1,0,4,1,2
5,2,0,4,1,2
6,1,0,4,0,2
7,2,0,4,0,2
8,3,0,4,2,2
9,2,0,4,1,2
10,1,0,4,1,2
11,2,2,4,1,2
12,1,3,4,0,1
13,2,3,4,0,1
14,3,4,4,0,1
15,3,4,4,2,1
