Step,f0,f1,f2,s0,s1
0,2,2,2,2,2
1,3,1,3,1,2
2,3,0,3,1,2
3,2,2,3,0,2
4,3,3,2,0,2
5,3,3,3,0,1
6,3,4,2,0,0
7,3,4,3,0,2
8,3,4,2,0,1
9,3,4,1,0,1
10,3,4,0,2,1
11,2,4,0,2,1
12,2,4,0,2,1
13,1,4,0,2,1
14,2,4,0,2,1
15,1,4,0,1,1
