Step,f0,f1,f2,s0,s1
0,2,2,2,2,2
1,3,1,3,2,1
2,3,0,3,1,1
3,2,0,2,1,1
4,1,2,1,1,0
5,0,3,2,1,2
6,0,3,3,1,2
7,0,3,2,1,1
8,0,3,1,0,0
9,2,4,2,0,2
10,3,4,1,0,2
11,4,4,1,2,1
12,4,4,0,2,1
13,4,4,0,2,1
14,4,4,0,2,1
15,4,4,0,2,1
