Step,f0,f1,f2,s0,s1
0,2,2,2,2,2
1,1,3,2,2,1
2,0,3,2,1,1
3,0,3,1,1,1
4,0,3,0,1,0
5,0,3,0,0,0
6,0,3,0,2,0
7,2,3,0,2,2
8,1,3,0,2,2
9,2,2,0,2,2
10,1,3,0,2,1
11,0,3,0,2,0
12,0,3,0,2,2
13,0,2,0,2,1
14,2,1,0,2,1
15,3,0,0,2,1
