Step,f0,f1,f2,s0,s1
0,2,2,2,2,2
1,1,3,1,2,2
2,2,2,2,2,2
3,3,2,3,2,2
4,3,3,2,2,2
5,2,3,3,2,2
6,1,3,2,2,2
7,2,3,2,1,1
8,1,3,1,1,1
9,2,2,2,1,1
10,3,3,1,1,1
11,2,3,2,1,0
12,1,3,3,0,2
13,2,4,2,2,2
14,1,4,1,2,2
15,2,4,2,2,2
