Step,f0,f1,f2,s0,s1
0,2,2,2,2,2
1,1,3,1,2,2
2,2,2,2,2,2
3,3,2,3,2,1
4,3,3,3,2,1
5,2,3,2,1,1
6,1,3,3,0,1
7,2,3,2,0,0
8,3,4,3,0,0
9,4,4,3,0,0
10,4,4,3,0,2
11,4,4,3,0,2
12,4,4,2,2,2
13,4,4,1,2,2
14,4,4,2,2,2
15,4,4,1,2,2
