Step,f0,f1,f2,s0,s1
0,2,2,2,2,2
1,1,3,3,2,2
2,2,3,3,2,1
3,1,3,3,1,1
4,2,3,2,1,1
5,1,3,3,1,1
6,2,2,3,1,0
7,1,3,3,0,0
8,2,3,3,0,0
9,3,3,3,0,2
10,3,3,2,0,2
11,4,3,1,2,2
12,4,3,0,2,2
13,4,2,0,1,1
14,4,1,0,0,1
15,4,2,0,0,1
