Step,f0,f1,f2,s0,s1
0,2,2,2,2,2
1,3,3,1,1,2
2,2,3,2,1,2
3,1,3,3,1,2
4,2,3,2,1,2
5,1,3,3,0,2
6,2,3,2,2,2
7,1,3,1,2,2
8,2,2,2,2,1
9,3,1,3,2,1
10,4,0,3,2,1
11,4,2,3,2,1
12,4,1,3,1,0
13,4,2,3,1,0
14,4,3,3,1,0
15,4,3,3,1,0
