Step,f0,f1,f2,s0,s1
0,2,2,2,2,2
1,1,3,1,2,2
2,0,3,0,2,1
3,0,2,0,2,1
4,0,2,0,1,1
5,0,1,2,1,1
6,0,0,3,1,0
7,0,0,3,1,2
8,0,0,2,1,2
9,2,0,1,1,2
10,2,0,0,0,1
11,3,2,0,0,1
12,3,3,0,0,1
13,3,3,0,2,0
14,2,3,0,2,0
15,1,3,0,1,2
