Step,f0,f1,f2,s0,s1
0,2,2,2,2,2
1,1,3,3,1,2
2,0,3,2,1,2
3,2,3,2,0,1
4,3,3,1,0,1
5,3,3,0,0,0
6,3,3,0,2,0
7,3,3,0,2,0
8,3,3,0,2,0
9,2,3,0,2,0
10,1,3,0,2,0
11,0,3,0,2,0
12,0,4,0,2,0
13,0,4,0,2,0
14,0,4,0,2,2
15,2,4,0,2,2
