Step,f0,f1,f2,s0,s1
0,2,2,2,2,2
1,1,3,3,2,2
2,2,3,2,2,2
3,3,3,1,1,1
4,2,3,2,1,1
5,1,3,1,1,1
6,2,3,2,1,0
7,1,3,3,1,0
8,2,3,4,1,0
9,2,3,4,1,0
10,1,3,4,1,0
11,0,3,4,1,0
12,0,3,4,1,2
13,0,2,4,1,2
14,0,1,4,1,1
15,0,0,4,1,1
