Step,f0,f1,f2,s0,s1
0,2,2,2,2,2
1,3,1,3,2,2
2,3,0,3,2,2
3,2,0,3,2,1
4,1,0,2,2,1
5,2,0,1,2,1
6,2,0,0,2,1
7,1,2,0,2,1
8,0,3,0,2,1
9,0,2,0,1,1
10,0,2,0,1,1
11,2,1,0,1,1
12,3,0,0,1,1
13,2,0,0,1,1
14,1,0,0,1,1
15,2,0,0,1,1
