Step,f0,f1,f2,s0,s1
0,2,2,2,2,2
1,3,1,3,2,2
2,3,0,4,2,1
3,2,0,4,2,1
4,2,0,4,2,1
5,1,0,4,2,1
6,2,2,4,2,1
7,3,1,4,2,0
8,3,2,4,2,2
9,2,3,4,1,2
10,1,4,4,1,2
11,0,4,4,1,2
12,0,4,4,1,2
13,0,4,4,1,2
14,0,4,4,1,2
15,0,4,4,1,2
