Step,f0,f1,f2,s0,s1
0,2,2,2,2,2
1,1,3,1,2,2
2,2,3,2,2,1
3,1,3,1,2,1
4,2,3,2,2,1
5,1,3,1,2,0
6,2,3,2,1,0
7,1,4,3,0,0
8,2,4,3,0,2
9,3,4,2,0,2
10,3,4,1,0,1
11,3,4,1,2,1
12,2,4,0,2,0
13,1,4,0,2,0
14,2,4,0,2,0
15,1,4,0,1,2
