Step,f0,f1,f2,s0,s1
0,2,2,2,2,2
1,3,1,3,1,2
2,3,0,4,1,1
3,2,0,4,1,1
4,1,0,4,1,1
5,2,0,4,1,1
6,1,0,4,1,1
7,2,0,4,1,1
8,1,2,4,1,1
9,0,3,4,1,1
10,0,2,4,1,0
11,2,3,4,0,2
12,3,4,4,2,1
13,2,4,4,2,1
14,1,4,4,1,1
15,0,4,4,1,1
