Step,f0,f1,f2,s0,s1
0,2,2,2,2,2
1,3,1,3,1,1
2,3,1,4,1,1
3,3,1,4,1,0
4,4,2,4,0,2
5,4,3,4,0,2
6,4,3,4,2,2
7,4,2,4,2,2
8,4,2,4,2,2
9,4,2,4,1,1
10,4,1,4,1,0
11,4,2,4,1,2
12,4,1,4,0,2
13,4,2,4,2,2
14,4,1,4,1,2
15,4,0,4,1,2
