Step,f0,f1,f2,s0,s1
0,2,2,2,2,2
1,1,3,3,1,2
2,2,3,3,1,2
3,2,3,2,1,2
4,1,3,3,1,1
5,0,3,2,0,0
6,0,3,3,2,0
7,0,3,3,2,0
8,0,3,4,2,0
9,0,3,4,1,0
10,0,3,4,1,0
11,0,3,4,1,0
12,0,3,4,1,0
13,0,3,4,1,2
14,0,2,4,0,2
15,0,3,4,2,2
