Step,f0,f1,f2,s0,s1
0,2,2,2,2,2
1,3,1,3,2,2
2,3,0,3,2,1
3,2,0,2,2,0
4,1,2,3,2,0
5,0,3,3,2,2
6,0,3,2,2,2
7,0,3,2,1,1
8,0,3,2,0,1
9,0,3,1,0,1
10,0,3,2,0,1
11,0,3,1,2,1
12,0,3,1,2,0
13,0,3,2,2,2
14,0,3,2,2,2
15,2,3,1,2,2
