Step,f0,f1,f2,s0,s1
0,2,2,2,2,2
1,3,1,3,1,1
2,3,0,3,1,1
3,2,0,2,1,0
4,1,0,3,0,2
5,2,0,2,2,2
6,2,0,1,1,1
7,1,0,1,0,0
8,2,0,2,0,2
9,3,0,1,0,1
10,3,0,0,2,0
11,2,0,0,1,2
12,2,0,0,1,2
13,2,0,0,0,2
14,3,0,0,2,2
15,2,0,0,1,2
