Step,f0,f1,f2,s0,s1
0,2,2,2,2,2
1,1,3,3,2,2
2,2,3,2,2,2
3,2,3,1,2,2
4,1,4,2,2,1
5,2,4,1,2,0
6,2,4,2,1,2
7,2,4,1,1,2
8,1,4,2,0,2
9,2,4,2,0,1
10,3,4,1,2,0
11,2,4,2,2,2
12,1,4,1,2,2
13,2,4,2,2,2
14,1,4,1,2,2
15,2,4,2,2,2
