Step,f0,f1,f2,s0,s1
0,2,2,2,2,2
1,1,3,1,2,2
2,2,2,2,2,2
3,3,3,1,2,2
4,2,3,2,1,2
5,1,3,1,1,1
6,2,2,2,1,0
7,1,3,3,1,0
8,2,3,4,1,0
9,3,3,4,1,0
10,2,3,4,0,2
11,3,3,4,0,1
12,3,3,4,0,1
13,4,3,4,2,1
14,4,2,4,2,0
15,4,3,4,2,2
