Step,f0,f1,f2,s0,s1
0,2,2,2,2,2
1,3,1,3,1,2
2,3,0,3,1,2
3,2,0,2,1,2
4,1,2,1,1,2
5,0,3,1,1,2
6,0,2,2,0,2
7,0,3,3,2,2
8,0,3,3,2,2
9,0,3,2,2,1
10,0,3,1,2,1
11,0,2,2,2,0
12,0,3,3,2,2
13,2,4,2,1,2
14,1,4,1,1,2
15,2,4,2,1,2
