Step,f0,f1,f2,s0,s1
0,2,2,2,2,2
1,3,1,3,1,1
2,3,0,3,0,1
3,3,2,2,0,0
4,3,3,3,0,0
5,3,4,3,0,2
6,3,4,2,2,2
7,2,4,1,1,2
8,2,4,2,1,2
9,1,4,1,1,2
10,2,4,2,1,2
11,1,4,1,1,1
12,2,4,2,1,1
13,1,4,1,1,1
14,2,4,2,1,1
15,1,4,1,0,1
