Step,f0,f1,f2,s0,s1
0,2,2,2,2,2
1,1,3,3,2,2
2,2,3,3,1,2
3,2,4,2,1,1
4,1,4,1,1,0
5,2,4,2,1,2
6,1,4,1,1,2
7,2,4,2,1,2
8,2,4,3,1,2
9,1,4,2,1,1
10,2,4,1,1,1
11,1,4,2,1,1
12,2,4,1,1,0
13,1,4,2,0,0
14,2,4,3,0,0
15,3,4,4,2,2
