Step,f0,f1,f2,s0,s1
0,2,2,2,2,2
1,2,3,2,2,2
2,1,3,1,2,2
3,2,2,2,2,1
4,1,3,3,2,0
5,2,4,3,2,2
6,1,4,2,2,1
7,2,4,1,2,1
8,1,4,2,1,1
9,2,4,1,1,1
10,2,4,2,1,1
11,1,4,1,1,0
12,2,4,2,1,2
13,1,4,1,0,1
14,2,4,0,0,1
15,3,4,0,0,1
