Step,f0,f1,f2,s0,s1
0,2,2,2,2,2
1,1,3,1,2,2
2,2,3,2,1,2
3,1,4,1,1,2
4,0,4,2,0,2
5,0,4,3,2,2
6,0,4,2,2,2
7,0,4,1,2,2
8,0,4,2,2,2
9,0,4,3,2,2
10,0,4,2,2,1
11,0,4,1,2,1
12,2,4,2,2,1
13,1,4,1,2,0
14,2,4,2,2,0
15,1,4,3,2,2
