Step,f0,f1,f2,s0,s1
0,2,2,2,2,2
1,1,3,3,2,2
2,2,3,2,2,2
3,1,3,1,2,2
4,0,3,2,2,2
5,0,3,1,2,1
6,0,3,0,2,1
7,2,2,0,2,1
8,3,1,0,1,0
9,3,2,0,1,2
10,2,3,0,0,2
11,3,3,0,0,1
12,3,3,0,0,1
13,3,4,0,0,0
14,3,4,0,0,0
15,3,4,0,2,0
