Step,f0,f1,f2,s0,s1
0,2,2,2,2,2
1,2,3,1,2,1
2,1,3,2,1,1
3,0,3,1,1,0
4,0,3,2,1,2
5,0,4,1,0,2
6,2,4,2,2,2
7,3,4,1,2,2
8,2,4,2,2,2
9,3,4,1,2,2
10,3,4,2,2,2
11,3,4,1,1,2
12,2,4,2,0,2
13,3,4,1,2,2
14,3,4,2,1,2
15,2,4,3,1,2
