Step,f0,f1,f2,s0,s1
0,2,2,2,2,2
1,1,3,1,1,2
2,1,3,0,1,1
3,0,3,0,1,0
4,0,3,0,0,0
5,0,3,0,2,2
6,0,2,0,2,2
7,2,1,0,1,2
8,3,1,0,1,2
9,3,0,0,0,2
10,4,0,0,0,2
11,4,0,0,2,2
12,4,0,0,2,2
13,4,0,0,2,2
14,4,0,0,2,2
15,4,0,0,2,2
