Step,f0,f1,f2,s0,s1
0,2,2,2,2,2
1,3,3,2,2,1
2,2,3,1,2,1
3,1,4,2,2,1
4,2,4,1,2,1
5,1,4,2,2,1
6,2,4,1,2,1
7,1,4,0,2,1
8,2,4,0,2,1
9,1,4,0,2,1
10,2,4,2,2,1
11,1,4,1,2,0
12,0,4,2,2,2
13,0,4,1,2,2
14,0,4,2,2,2
15,0,4,1,2,1
