Step,f0,f1,f2,s0,s1
0,2,2,2,2,2
1,3,1,3,2,2
2,3,0,4,2,2
3,2,0,4,2,2
4,1,0,4,2,2
5,1,2,4,2,2
6,0,3,4,2,2
7,0,3,4,1,1
8,0,2,4,1,1
9,0,1,4,1,1
10,2,1,4,1,0
11,3,2,4,1,0
12,3,3,4,1,2
13,2,3,4,1,2
14,1,4,4,1,2
15,0,4,4,0,2
