Step,f0,f1,f2,s0,s1
0,2,2,2,2,2
1,1,3,1,2,2
2,0,3,2,2,2
3,0,2,3,2,1
4,0,3,2,2,0
5,0,3,3,1,2
6,0,3,3,1,2
7,0,3,2,1,2
8,0,3,1,0,2
9,0,3,0,0,1
10,2,3,0,2,1
11,1,3,0,2,1
12,2,2,0,2,0
13,3,3,0,2,0
14,2,3,0,1,0
15,1,3,0,0,0
