Step,f0,f1,f2,s0,s1
0,2,2,2,2,2
1,3,1,3,2,2
2,3,0,4,2,2
3,2,2,4,2,2
4,1,3,4,1,2
5,2,2,4,1,2
6,3,1,4,1,2
7,3,0,4,1,1
8,2,0,4,1,1
9,1,0,4,0,1
10,2,0,4,2,1
11,2,0,4,2,1
12,1,0,4,2,1
13,0,0,4,2,1
14,0,2,4,2,1
15,0,1,4,2,1
