Step,f0,f1,f2,s0,s1
0,2,2,2,2,2
1,3,1,3,1,2
2,3,0,4,1,2
3,2,0,4,0,2
4,3,0,4,2,2
5,2,2,4,2,2
6,1,3,4,2,2
7,2,3,4,2,2
8,1,3,4,2,1
9,2,2,4,2,1
10,1,3,4,2,1
11,2,2,4,2,1
12,3,1,4,1,1
13,3,0,4,1,1
14,2,0,4,1,1
15,2,0,4,0,1
