Step,f0,f1,f2,s0,s1
0,2,2,2,2,2
1,3,1,3,2,2
2,3,0,3,2,2
3,3,0,3,1,1
4,2,0,2,1,1
5,1,0,1,1,1
6,0,0,0,1,1
7,0,0,2,1,1
8,0,0,1,1,1
9,2,0,2,1,1
10,2,2,1,1,1
11,3,3,0,1,1
12,2,3,0,1,1
13,1,3,2,0,0
14,2,3,3,0,0
15,3,4,3,0,2
