Step,f0,f1,f2,s0,s1
0,2,2,2,2,2
1,3,1,3,2,2
2,3,0,3,2,1
3,2,0,3,2,1
4,3,0,3,2,1
5,2,0,2,1,0
6,1,2,3,0,0
7,2,3,3,0,2
8,3,3,3,0,2
9,3,3,2,0,2
10,3,4,1,0,1
11,3,4,0,0,1
12,3,4,0,2,1
13,2,4,0,2,1
14,2,4,0,1,1
15,2,4,0,1,1
