Step,f0,f1,f2,s0,s1
0,2,2,2,2,2
1,3,1,3,2,1
2,3,0,3,2,1
3,3,0,2,2,1
4,2,0,3,1,1
5,1,0,2,1,1
6,0,0,1,1,0
7,0,0,2,1,0
8,0,0,3,1,2
9,0,2,2,1,1
10,0,3,2,0,1
11,2,3,1,2,1
12,1,3,2,2,0
13,2,3,3,2,0
14,1,3,3,1,0
15,0,3,4,1,0
