Step,f0,f1,f2,s0,s1
0,2,2,2,2,2
1,3,1,3,1,2
2,3,0,3,1,1
3,2,0,3,1,0
4,1,2,3,1,2
5,1,3,2,1,2
6,0,3,2,0,2
7,0,3,1,0,2
8,0,3,2,0,1
9,0,4,1,0,0
10,0,4,2,0,0
11,0,4,3,2,0
12,0,4,3,2,0
13,0,4,4,2,0
14,0,4,4,2,0
15,0,4,4,2,2
