Step,f0,f1,f2,s0,s1
0,2,2,2,2,2
1,3,1,3,2,2
2,3,0,3,2,1
3,2,0,2,2,1
4,1,0,1,2,1
5,1,0,2,2,1
6,0,0,2,2,1
7,2,0,1,2,0
8,1,0,2,2,0
9,2,2,3,2,2
10,1,3,3,2,2
11,2,3,2,2,2
12,1,3,3,1,2
13,2,3,2,0,2
14,3,3,3,0,2
15,3,3,2,2,2
