Step,f0,f1,f2,s0,s1
0,2,2,2,2,2
1,3,2,3,2,2
2,2,3,3,1,2
3,2,3,4,1,2
4,3,2,4,1,1
5,2,3,4,1,1
6,3,2,4,1,1
7,2,3,4,0,1
8,3,4,4,0,0
9,3,4,4,0,0
10,3,4,4,0,2
11,3,4,4,2,2
12,2,4,4,2,2
13,1,4,4,2,2
14,1,4,4,2,2
15,2,4,4,2,2
