Step,f0,f1,f2,s0,s1
0,2,2,2,2,2
1,3,3,1,2,2
2,2,4,2,2,2
3,1,4,3,2,2
4,2,4,3,2,1
5,2,4,2,2,1
6,1,4,1,2,0
7,2,4,2,2,0
8,1,4,3,2,0
9,2,4,3,2,2
10,2,4,3,2,2
11,1,4,2,2,2
12,2,4,2,2,2
13,1,4,1,1,2
14,0,4,2,1,2
15,0,4,1,1,2
