Step,f0,f1,f2,s0,s1
0,2,2,2,2,2
1,3,3,3,2,2
2,2,3,2,2,1
3,1,3,1,2,1
4,0,4,0,2,1
5,0,4,0,2,1
6,0,4,0,2,1
7,0,4,0,2,1
8,0,4,2,2,1
9,2,4,3,2,1
10,2,4,2,2,0
11,3,4,3,2,0
12,2,4,4,2,2
13,1,4,4,1,2
14,2,4,4,1,2
15,2,4,4,1,2
