Step,f0,f1,f2,s0,s1
0,2,2,2,2,2
1,3,1,3,1,2
2,3,2,2,1,1
3,2,3,3,1,1
4,3,3,2,1,1
5,3,2,3,0,1
6,3,3,3,2,1
7,2,3,4,2,1
8,1,3,4,1,0
9,1,3,4,0,0
10,2,3,4,2,0
11,2,4,4,2,0
12,1,4,4,2,2
13,1,4,4,2,2
14,1,4,4,1,2
15,0,4,4,1,2
