Step,f0,f1,f2,s0,s1
0,2,2,2,2,2
1,1,3,3,2,2
2,2,4,2,1,2
3,2,4,1,1,2
4,1,4,2,1,2
5,2,4,1,1,2
6,1,4,2,1,2
7,2,4,1,1,2
8,1,4,2,1,2
9,2,4,1,1,2
10,1,4,2,0,2
11,2,4,1,0,2
12,3,4,2,2,2
13,3,4,3,2,2
14,2,4,2,2,2
15,1,4,1,2,1
