Step,f0,f1,f2,s0,s1
0,2,2,2,2,2
1,2,3,1,1,1
2,3,3,2,1,1
3,2,3,1,1,0
4,1,3,2,1,0
5,2,3,3,1,0
6,2,4,3,1,0
7,1,4,3,1,2
8,2,4,2,1,2
9,1,4,1,1,2
10,2,4,2,1,2
11,1,4,1,0,2
12,2,4,2,0,2
13,3,4,1,0,1
14,3,4,2,0,1
15,3,4,2,0,0
