Step,f0,f1,f2,s0,s1
0,2,2,2,2,2
1,3,1,3,2,1
2,3,0,3,2,0
3,2,2,4,2,2
4,1,3,4,2,2
5,2,2,4,2,2
6,1,3,4,1,2
7,2,2,4,0,2
8,3,3,4,2,1
9,3,3,4,1,1
10,2,4,4,1,1
11,2,4,4,0,1
12,3,4,4,0,1
13,3,4,4,0,1
14,4,4,4,0,1
15,4,4,4,2,1
