Step,f0,f1,f2,s0,s1
0,2,2,2,2,2
1,3,2,3,2,2
2,2,3,4,2,1
3,3,2,4,1,0
4,2,3,4,1,0
5,2,3,4,0,0
6,3,3,4,2,0
7,3,3,4,2,2
8,2,3,4,2,2
9,1,3,4,1,1
10,2,3,4,1,1
11,3,2,4,1,0
12,2,3,4,1,2
13,3,2,4,1,2
14,2,3,4,1,2
15,1,3,4,0,2
