Step,f0,f1,f2,s0,s1
0,2,2,2,2,2
1,3,3,2,2,2
2,3,3,3,1,2
3,3,4,3,1,2
4,3,4,2,1,1
5,2,4,1,1,0
6,1,4,2,0,2
7,2,4,2,0,2
8,3,4,1,0,2
9,3,4,2,0,2
10,3,4,1,2,1
11,2,4,0,1,0
12,1,4,0,1,0
13,2,4,0,1,2
14,1,4,0,1,2
15,2,4,0,1,2
