Step,f0,f1,f2,s0,s1
0,2,2,2,2,2
1,3,1,3,2,2
2,3,1,3,2,1
3,3,0,3,1,1
4,2,0,2,1,0
5,1,0,3,0,0
6,2,0,3,2,0
7,1,0,3,2,0
8,2,0,3,2,0
9,2,0,3,1,2
10,2,0,2,0,1
11,3,0,1,2,1
12,3,0,2,2,1
13,2,0,1,2,1
14,1,0,2,2,1
15,0,2,2,2,1
