Step,f0,f1,f2,s0,s1
0,2,2,2,2,2
1,3,3,1,1,1
2,2,3,0,0,0
3,3,3,0,2,0
4,2,3,0,2,0
5,1,3,0,2,2
6,2,2,0,2,2
7,3,1,0,2,2
8,3,0,0,2,2
9,2,0,0,2,2
10,1,2,0,2,2
11,0,3,0,2,2
12,0,2,0,1,2
13,0,1,0,0,2
14,0,2,0,2,1
15,0,1,0,1,1
