Step,f0,f1,f2,s0,s1
0,2,2,2,2,2
1,2,3,1,2,2
2,1,4,0,2,1
3,0,4,0,2,1
4,0,4,0,2,1
5,0,4,0,2,1
6,0,4,2,2,1
7,2,4,1,2,1
8,1,4,1,2,0
9,2,4,2,2,0
10,1,4,3,1,0
11,2,4,3,1,0
12,1,4,3,1,0
13,1,4,3,1,0
14,2,4,3,1,2
15,1,4,2,1,2
