Step,f0,f1,f2,s0,s1
0,2,2,2,2,2
1,3,3,1,2,2
2,2,3,2,2,2
3,1,3,1,2,1
4,2,2,2,2,1
5,3,3,1,2,0
6,2,3,2,1,0
7,1,3,3,1,2
8,2,4,2,0,1
9,3,4,2,0,1
10,3,4,1,2,1
11,2,4,2,1,1
12,1,4,1,0,1
13,2,4,2,2,1
14,1,4,1,2,0
15,2,4,2,2,0
