Step,f0,f1,f2,s0,s1
0,2,2,2,2,2
1,1,3,3,2,2
2,0,3,3,2,2
3,0,3,3,2,2
4,0,2,4,2,1
5,0,1,4,1,1
6,0,0,4,0,1
7,2,0,4,0,1
8,3,0,4,0,1
9,3,0,4,0,1
10,3,0,4,2,1
11,2,0,4,1,1
12,1,0,4,1,1
13,0,0,4,1,1
14,0,0,4,1,1
15,0,0,4,1,1
