Step,f0,f1,f2,s0,s1
0,2,2,2,2,2
1,3,1,3,2,2
2,3,1,3,1,2
3,3,0,3,1,1
4,2,0,2,1,1
5,3,0,1,1,1
6,2,0,0,0,0
7,3,2,0,2,2
8,2,3,0,2,2
9,1,3,2,2,2
10,2,2,3,1,1
11,1,3,3,1,0
12,1,3,4,1,0
13,1,3,4,1,2
14,1,3,4,1,2
15,0,3,4,1,2
