Step,f0,f1,f2,s0,s1
0,2,2,2,2,2
1,1,3,3,2,2
2,0,3,3,2,2
3,0,3,2,1,1
4,0,3,1,1,1
5,0,3,2,0,1
6,0,3,1,0,0
7,0,3,2,0,0
8,0,3,3,0,0
9,2,3,3,2,0
10,3,4,3,2,0
11,2,4,3,1,2
12,1,4,2,0,2
13,2,4,2,2,2
14,1,4,1,2,2
15,2,4,0,2,1
