Step,f0,f1,f2,s0,s1
0,2,2,2,2,2
1,3,3,1,1,2
2,2,3,1,1,2
3,1,4,0,0,2
4,2,4,0,0,2
5,3,4,0,2,2
6,2,4,0,1,2
7,1,4,0,0,2
8,2,4,0,0,2
9,3,4,0,2,2
10,2,4,0,2,2
11,1,4,0,1,2
12,0,4,0,0,2
13,0,4,0,0,2
14,0,4,0,2,2
15,0,4,0,2,2
