Step,f0,f1,f2,s0,s1
0,2,2,2,2,2
1,3,1,3,1,1
2,3,1,3,1,0
3,3,2,4,1,2
4,3,1,4,1,1
5,3,1,4,1,0
6,3,2,4,0,2
7,3,3,4,2,2
8,2,4,4,1,1
9,1,4,4,1,1
10,2,4,4,1,1
11,2,4,4,1,1
12,1,4,4,1,1
13,0,4,4,1,1
14,0,4,4,1,1
15,0,4,4,1,1
