Step,f0,f1,f2,s0,s1
0,2,2,2,2,2
1,1,3,3,2,2
2,0,3,3,1,1
3,0,3,2,1,1
4,0,3,1,0,1
5,0,3,0,0,1
6,0,3,0,0,1
7,0,3,0,2,1
8,0,4,2,2,1
9,0,4,1,2,1
10,0,4,0,2,0
11,0,4,0,2,0
12,0,4,0,2,0
13,0,4,0,2,0
14,0,4,0,2,2
15,0,4,0,2,2
