Step,f0,f1,f2,s0,s1
0,2,2,2,2,2
1,3,1,3,2,1
2,3,0,3,2,1
3,3,0,2,2,0
4,2,0,3,2,2
5,1,0,3,2,1
6,2,0,2,2,1
7,1,0,1,2,1
8,2,0,1,2,1
9,1,0,2,2,1
10,2,0,1,2,1
11,1,0,2,2,1
12,2,2,1,2,1
13,3,3,1,2,0
14,3,3,2,2,0
15,2,3,3,2,0
