Step,f0,f1,f2,s0,s1
0,2,2,2,2,2
1,3,2,3,1,1
2,2,3,3,0,1
3,3,3,3,2,1
4,3,3,2,2,0
5,2,3,3,2,2
6,1,3,2,2,2
7,0,3,1,2,2
8,0,2,2,1,2
9,0,1,3,1,2
10,0,0,3,0,2
11,0,0,2,2,2
12,0,0,1,2,1
13,0,0,0,2,1
14,2,0,0,2,1
15,2,0,0,2,1
