Step,f0,f1,f2,s0,s1
0,2,2,2,2,2
1,1,3,3,2,1
2,2,3,2,2,0
3,1,3,3,1,0
4,2,3,4,1,0
5,2,3,4,1,0
6,2,3,4,1,0
7,1,3,4,0,2
8,2,3,4,2,1
9,1,3,4,2,1
10,2,2,4,2,1
11,3,2,4,2,1
12,2,3,4,2,1
13,1,3,4,2,1
14,2,2,4,1,1
15,2,3,4,1,1
