Step,f0,f1,f2,s0,s1
0,2,2,2,2,2
1,3,1,3,2,2
2,3,0,3,1,1
3,2,2,2,1,1
4,1,3,3,0,1
5,2,3,2,0,1
6,3,4,1,2,1
7,2,4,2,2,1
8,2,4,1,2,1
9,1,4,2,2,1
10,2,4,1,2,1
11,1,4,2,1,1
12,2,4,1,1,0
13,1,4,2,0,2
14,2,4,1,0,2
15,3,4,0,2,2
