Step,f0,f1,f2,s0,s1
0,2,2,2,2,2
1,1,3,3,2,1
2,2,3,2,2,1
3,2,3,1,2,1
4,1,3,2,1,0
5,2,3,3,1,0
6,1,3,3,0,2
7,2,3,2,2,2
8,1,3,3,2,2
9,2,3,2,2,2
10,3,3,1,2,2
11,2,3,2,1,2
12,3,4,3,0,2
13,4,4,2,2,2
14,4,4,1,2,1
15,4,4,2,2,1
